Date,USD,CNY,AUD,KRW,NZD,CAD,JPY,GBP
07/3/2023,1.0547,7.371,1.602,1390.4,1.7268,1.4506,144.68,0.8916
06/3/2023,1.0678,7.4013,1.5861,1384.79,1.722,1.4529,145.17,0.888
03/3/2023,1.0632,7.3207,1.5704,1377.62,1.7092,1.4456,144.46,0.8829
02/3/2023,1.0596,7.3273,1.5743,1389.1,1.7038,1.4408,144.92,0.8869
01/3/2023,1.0665,7.3259,1.5777,1392.48,1.7048,1.45,145.29,0.8864
28/2/2023,1.0576,7.3634,1.5715,1399.23,1.71,1.4433,144.06,0.8795
27/2/2023,1.0607,7.3599,1.5742,1397.37,1.72,1.4402,144.51,0.8792
24/2/2023,1.0546,7.3398,1.5678,1386.22,1.7116,1.4356,143.93,0.8828
23/2/2023,1.0595,7.3092,1.556,1375.11,1.7008,1.4343,142.7,0.8818
22/2/2023,1.0601,7.3298,1.5587,1380.94,1.7046,1.4364,143.1,0.88
21/2/2023,1.0646,7.3457,1.5531,1390.1,1.7134,1.4413,143.77,0.8786
20/2/2023,1.0682,7.3206,1.5459,1384.43,1.7087,1.4371,143.46,0.887
17/2/2023,1.0694,7.3257,1.5541,1385.8,1.711,1.4407,143.43,0.8885
16/2/2023,1.0668,7.3228,1.5517,1375.65,1.7056,1.4361,142.95,0.8897
15/2/2023,1.0689,7.3121,1.5481,1371.98,1.7014,1.4318,143.39,0.8884
14/2/2023,1.0735,7.3215,1.5367,1366.06,1.694,1.4317,142.89,0.882
13/2/2023,1.072,7.3101,1.5389,1364.67,1.6861,1.4292,141.98,0.8831
10/2/2023,1.0675,7.2745,1.5432,1353.26,1.6934,1.4249,140.27,0.8852
09/2/2023,1.0736,7.3021,1.5483,1357.5,1.6954,1.4442,141.27,0.886
08/2/2023,1.0709,7.2783,1.5466,1349.83,1.6977,1.4399,140.79,0.8874
07/2/2023,1.0723,7.2516,1.541,1346.92,1.6955,1.4367,140.62,0.8902
06/2/2023,1.073,7.2873,1.5581,1352.25,1.7021,1.4427,142.24,0.8921
03/2/2023,1.0793,7.3582,1.5592,1346.38,1.7057,1.4468,141.59,0.895
02/2/2023,1.091,7.3504,1.5414,1336.23,1.6851,1.4526,140.41,0.8925
01/2/2023,1.0989,7.3535,1.5394,1343.16,1.6886,1.4601,141.67,0.8879
31/1/2023,1.0862,7.3306,1.5395,1339.61,1.6874,1.4452,141.31,0.8814
30/1/2023,1.0844,7.3428,1.5369,1335.4,1.6756,1.4517,141.53,0.8784
27/1/2023,1.0867,7.3449,1.5289,1336.23,1.6738,1.4465,141.11,0.877
26/1/2023,1.0889,7.3449,1.5308,1341.35,1.6772,1.4499,141.83,0.8776
25/1/2023,1.0915,7.3449,1.5364,1345.35,1.6844,1.4605,141.42,0.8799
24/1/2023,1.0885,7.3449,1.5444,1340.91,1.6744,1.4554,141.7,0.8828
23/1/2023,1.0868,7.3449,1.5467,1336.73,1.6753,1.454,142.04,0.878
20/1/2023,1.0855,7.3449,1.5571,1333.8,1.6768,1.451,140.64,0.8755
19/1/2023,1.0827,7.3103,1.5672,1334.11,1.6928,1.4576,139.1,0.8741
18/1/2023,1.0792,7.3117,1.5546,1335.72,1.6753,1.4562,139.16,0.8743
17/1/2023,1.0788,7.3142,1.5432,1334.84,1.6794,1.444,138.22,0.8778
16/1/2023,1.0816,7.2833,1.556,1342.93,1.6956,1.4501,139.07,0.8872
13/1/2023,1.0828,7.2587,1.5525,1339.71,1.697,1.4508,138.5,0.8855
12/1/2023,1.0846,7.2705,1.557,1344.2,1.6964,1.4495,140.3,0.8881
11/1/2023,1.0755,7.291,1.5575,1336.31,1.69,1.4438,142.5,0.8853
10/1/2023,1.0734,7.2692,1.5569,1331.87,1.6846,1.4409,141.95,0.883
09/1/2023,1.0728,7.2728,1.5522,1329.5,1.6835,1.4361,141.51,0.8807
06/1/2023,1.0644,7.2495,1.5475,1334.23,1.6752,1.4307,140.58,0.88
05/1/2023,1.052,7.241,1.5581,1340.52,1.689,1.4279,140.36,0.8835
04/1/2023,1.0599,7.2993,1.5503,1347.11,1.6844,1.429,140.62,0.8794
03/1/2023,1.0546,7.3049,1.5674,1349.36,1.6882,1.4418,138.18,0.8811
02/1/2023,1.0662,7.3574,1.5657,1353.04,1.6853,1.4472,139.45,0.885
30/12/2022,1.0702,7.3574,1.5706,1349.44,1.6857,1.448,140.3,0.8844
29/12/2022,1.0661,7.4136,1.5729,1344.19,1.6803,1.4441,141.81,0.8841
28/12/2022,1.0608,7.4255,1.5748,1352.11,1.6813,1.4436,142.69,0.8831
27/12/2022,1.0638,7.4074,1.5803,1352.93,1.6949,1.4386,142,0.8842
26/12/2022,1.0635,7.386,1.581,1354.8,1.6888,1.4444,141.32,0.8814
23/12/2022,1.0614,7.4196,1.5806,1358.11,1.6876,1.4436,140.97,0.8808
22/12/2022,1.0593,7.396,1.5884,1368.23,1.6954,1.4481,140.22,0.8797
21/12/2022,1.0603,7.4103,1.5808,1356.35,1.6835,1.4431,140.45,0.8774
20/12/2022,1.0621,7.4126,1.5909,1363.43,1.6738,1.4449,139.88,0.8719
19/12/2022,1.0605,7.401,1.5827,1380.02,1.666,1.4471,145.2,0.8729
16/12/2022,1.0582,7.4051,1.5835,1385.68,1.6603,1.4502,144.7,0.8717
15/12/2022,1.0626,7.4155,1.5856,1401.05,1.6738,1.4514,146.41,0.8725
14/12/2022,1.0682,7.3991,1.5558,1383.77,1.6541,1.4471,144.68,0.8594
13/12/2022,1.063,7.383,1.5511,1370.35,1.6446,1.4406,144.16,0.8599
12/12/2022,1.0535,7.3601,1.5618,1375.96,1.6487,1.436,145.04,0.8586
09/12/2022,1.053,7.3208,1.5491,1372.98,1.6429,1.4364,143.85,0.8596
08/12/2022,1.0556,7.3392,1.559,1388.99,1.6546,1.4346,144.26,0.8627
07/12/2022,1.0505,7.3299,1.5624,1380.76,1.6532,1.4342,143.51,0.8607
06/12/2022,1.0469,7.3343,1.5638,1381.69,1.6567,1.4294,143.43,0.8623
05/12/2022,1.0491,7.3266,1.5662,1369.59,1.6611,1.4256,143.5,0.8606
02/12/2022,1.0538,7.3707,1.5506,1367.72,1.6442,1.4186,141.53,0.8575
01/12/2022,1.0522,7.3926,1.5447,1372.31,1.652,1.4126,142.42,0.8589
30/11/2022,1.0405,7.3276,1.5328,1354.37,1.6531,1.3951,143.65,0.8626
29/11/2022,1.0327,7.4154,1.5443,1368.7,1.6657,1.4024,143.26,0.8642
28/11/2022,1.0337,7.4996,1.5544,1384.9,1.6768,1.3953,143.64,0.8647
25/11/2022,1.0395,7.4398,1.5416,1387.19,1.665,1.391,144.75,0.8598
24/11/2022,1.0408,7.4414,1.539,1380.82,1.6611,1.3879,144.3,0.8589
23/11/2022,1.0395,7.4105,1.5442,1389.66,1.6633,1.3884,145.11,0.8623
22/11/2022,1.0302,7.3358,1.5495,1393.5,1.6735,1.3781,145.5,0.8666
21/11/2022,1.0241,7.3408,1.5504,1392.06,1.6787,1.3765,145.54,0.8663
18/11/2022,1.0324,7.3632,1.5471,1383.12,1.6781,1.3805,144.92,0.8684
17/11/2022,1.036,7.3994,1.5491,1390.99,1.691,1.3808,145.29,0.8736
16/11/2022,1.0392,7.3645,1.5413,1389.05,1.6904,1.3851,145.02,0.872
15/11/2022,1.0348,7.3199,1.5317,1361.88,1.6798,1.374,144.14,0.872
14/11/2022,1.0325,7.2977,1.541,1366.9,1.6938,1.3744,144.44,0.8783
11/11/2022,1.0352,7.3142,1.5435,1359.93,1.6921,1.3719,143.69,0.8742
10/11/2022,1.0208,7.3012,1.5417,1377.9,1.6946,1.3595,143.9,0.8711
09/11/2022,1.0011,7.2701,1.5565,1372.78,1.7017,1.3544,146.56,0.8812
08/11/2022,1.0072,7.2606,1.5482,1384.93,1.6907,1.3524,146.72,0.8725
07/11/2022,1.0019,7.217,1.5465,1395.09,1.6867,1.3522,146.91,0.87
04/11/2022,0.996,7.1106,1.5388,1397.68,1.6774,1.3422,145.99,0.8756
03/11/2022,0.9751,7.1286,1.5504,1388.25,1.688,1.3388,144.55,0.8736
02/11/2022,0.9817,7.1945,1.5461,1386.6,1.6866,1.3463,145.23,0.8618
01/11/2022,0.9874,7.1892,1.5437,1398.88,1.6906,1.3469,146.37,0.8603
31/10/2022,0.9883,7.2132,1.5438,1409.15,1.7,1.3466,146.99,0.8619
28/10/2022,0.9963,7.2085,1.554,1416.4,1.7138,1.3541,146.93,0.8577
27/10/2022,0.9962,7.2267,1.544,1415.83,1.7085,1.3515,145.75,0.8614
26/10/2022,1.0077,7.2161,1.551,1423.4,1.7273,1.3659,147.59,0.8667
25/10/2022,0.9964,7.2443,1.5579,1421.78,1.7317,1.356,147.43,0.8685
24/10/2022,0.9874,7.1693,1.5638,1426.43,1.7337,1.3531,147.11,0.8751
21/10/2022,0.986,7.0599,1.545,1408.32,1.7139,1.345,145.69,0.8722
20/10/2022,0.9783,7.0844,1.558,1399.16,1.7216,1.3468,146.94,0.8713
19/10/2022,0.9771,7.0667,1.5586,1402.02,1.7231,1.3452,146.49,0.871
18/10/2022,0.9852,7.073,1.5619,1404.36,1.7343,1.3543,147.09,0.8704
17/10/2022,0.9838,7.0546,1.5643,1408.05,1.7468,1.3486,146.64,0.8661
14/10/2022,0.9719,7.0047,1.5671,1399.96,1.7477,1.3493,144.65,0.8692
13/10/2022,0.9773,6.9999,1.5517,1398.5,1.735,1.3442,143.95,0.8624
12/10/2022,0.9704,6.9588,1.5457,1382.33,1.7298,1.3409,142.54,0.874
11/10/2022,0.9703,6.964,1.5469,1388.91,1.7386,1.3391,141.58,0.8847
10/10/2022,0.97,6.9262,1.5393,1384.92,1.7419,1.3361,141.39,0.8774
07/10/2022,0.9741,6.9655,1.5288,1378.85,1.7361,1.3385,141.62,0.878
06/10/2022,0.9788,6.9919,1.5276,1378.88,1.7303,1.346,142.11,0.877
05/10/2022,0.9882,7.0082,1.5222,1398.99,1.723,1.3455,143,0.8721
04/10/2022,0.9983,7.0459,1.5359,1413.12,1.7424,1.349,143.91,0.8703
03/10/2022,0.9824,6.9947,1.5076,1408.22,1.7164,1.3383,142,0.8676
30/9/2022,0.9799,6.9655,1.5314,1411.02,1.7518,1.3552,141.86,0.8776
29/9/2022,0.9814,6.9574,1.5098,1403.54,1.7146,1.3423,141.74,0.8828
28/9/2022,0.9734,6.9352,1.4922,1386.59,1.6997,1.3254,140.32,0.8939
27/9/2022,0.9592,6.8914,1.4907,1366.94,1.702,1.3161,138.91,0.8937
26/9/2022,0.9606,6.8755,1.488,1373.98,1.7037,1.3193,139.07,0.8991
23/9/2022,0.969,6.9286,1.4844,1377.28,1.6877,1.3182,138.95,0.8925
22/9/2022,0.9836,6.9468,1.48,1380.64,1.682,1.3268,140,0.8734
21/9/2022,0.9837,6.9597,1.4836,1374.65,1.6808,1.3243,141.73,0.8729
20/9/2022,0.997,7.0049,1.4903,1388.18,1.6917,1.3322,143.28,0.876
19/9/2022,1.0022,7.0068,1.4899,1393,1.6815,1.3275,143.52,0.8765
16/9/2022,1.0015,6.9892,1.4906,1386.85,1.6697,1.328,143.13,0.8768
15/9/2022,0.9999,6.9848,1.4924,1398.41,1.6751,1.3228,143.48,0.872
14/9/2022,0.9977,6.9555,1.4792,1388.51,1.6623,1.3134,142.87,0.8646
13/9/2022,0.997,6.9298,1.4812,1390.22,1.6623,1.3118,144.08,0.8674
12/9/2022,1.0119,7.0126,1.4695,1390.85,1.6488,1.3144,144.58,0.8662
09/9/2022,1.0039,6.9478,1.4678,1385.15,1.6436,1.3076,143.23,0.8663
08/9/2022,0.9994,6.9244,1.4801,1383.86,1.6506,1.3085,144.06,0.8688
07/9/2022,0.9999,6.9244,1.478,1377.11,1.6468,1.3125,143.85,0.8673
06/9/2022,0.9902,6.8873,1.4702,1363.71,1.6399,1.3025,141.41,0.8597
05/9/2022,0.9926,6.874,1.4605,1359.39,1.6276,1.3046,139.56,0.8622
02/9/2022,0.9951,6.9145,1.461,1354.48,1.6306,1.307,139.61,0.865
01/9/2022,0.9944,6.8617,1.4648,1348.23,1.6357,1.3081,139.43,0.8614
31/8/2022,1.0057,6.9275,1.4691,1348.83,1.6417,1.3202,139.68,0.8649
30/8/2022,1.0012,6.9249,1.461,1351.39,1.6343,1.3108,138.96,0.8591
29/8/2022,0.9995,6.9008,1.4487,1344.95,1.6246,1.301,138.66,0.8538
26/8/2022,0.9961,6.8688,1.4454,1336.58,1.6241,1.2987,137.22,0.8486
25/8/2022,0.9974,6.8236,1.4287,1330.28,1.6005,1.2889,136.14,0.8428
24/8/2022,0.9965,6.834,1.4422,1335.91,1.6095,1.2924,136.65,0.8443
23/8/2022,0.9967,6.8259,1.4385,1334.75,1.6036,1.2911,136.31,0.8422
22/8/2022,0.9941,6.8046,1.4455,1335.5,1.612,1.2977,136.71,0.8443
19/8/2022,1.0034,6.8438,1.4599,1340.15,1.6279,1.305,137.42,0.8487
18/8/2022,1.0088,6.8714,1.4585,1338.52,1.6125,1.3069,137.06,0.8455
17/8/2022,1.018,6.8905,1.4672,1338.55,1.6208,1.3143,137.47,0.8446
16/8/2022,1.017,6.9078,1.4483,1333.33,1.6033,1.3065,136.5,0.8408
15/8/2022,1.016,6.8995,1.4467,1331.49,1.5962,1.3114,135.44,0.8425
12/8/2022,1.0258,6.908,1.4405,1334.88,1.5886,1.3116,136.93,0.8451
11/8/2022,1.0317,6.965,1.4526,1346.51,1.6028,1.3178,137.27,0.8453
10/8/2022,1.0297,6.9553,1.4538,1335.86,1.6082,1.3154,136.88,0.8426
09/8/2022,1.0211,6.9028,1.4668,1333.7,1.6237,1.3163,138,0.845
08/8/2022,1.0195,6.8932,1.4591,1324.43,1.6211,1.3101,137.65,0.8438
05/8/2022,1.0181,6.8604,1.4724,1325.81,1.6317,1.317,137.41,0.8434
04/8/2022,1.0243,6.9022,1.4697,1334.37,1.6257,1.3177,136.18,0.842
03/8/2022,1.0164,6.8483,1.4629,1329.14,1.6211,1.3056,136.08,0.8368
02/8/2022,1.0164,6.8834,1.4691,1333.6,1.6241,1.3093,135.37,0.8354
01/8/2022,1.0261,6.9486,1.4601,1341.45,1.6203,1.3179,135.05,0.8374
29/7/2022,1.0218,6.8746,1.4626,1331.37,1.6253,1.3067,136.19,0.8393
28/7/2022,1.0196,6.8535,1.4591,1320.6,1.6203,1.3058,136.88,0.8374
27/7/2022,1.0202,6.8422,1.4585,1332.46,1.6301,1.3072,139.26,0.839
26/7/2022,1.0114,6.8445,1.458,1325.04,1.6218,1.3044,138.52,0.8411
25/7/2022,1.022,6.8912,1.4688,1339.96,1.6307,1.3131,139.66,0.8484
22/7/2022,1.021,6.8697,1.4751,1337.52,1.6338,1.3175,138.95,0.8509
21/7/2022,1.0228,6.8942,1.4753,1335.94,1.6365,1.3163,140.47,0.8521
20/7/2022,1.0177,6.8867,1.4778,1336.08,1.6338,1.3114,140.79,0.8498
19/7/2022,1.0224,6.9013,1.4828,1334.35,1.6424,1.3161,141.34,0.8526
18/7/2022,1.0141,6.8486,1.4889,1337.02,1.6482,1.3164,140.11,0.8483
15/7/2022,1.0087,6.8169,1.485,1329.2,1.6353,1.3145,139.68,0.8499
14/7/2022,1.0016,6.7581,1.4843,1318.52,1.6334,1.314,139.21,0.8471
13/7/2022,1.006,6.7725,1.4875,1312.56,1.6394,1.305,138.19,0.8459
12/7/2022,1.0036,6.7697,1.4848,1310.04,1.6375,1.3068,137.37,0.8438
11/7/2022,1.0039,6.7684,1.491,1315.92,1.6421,1.3058,137.93,0.844
08/7/2022,1.0183,6.812,1.4853,1318.37,1.6439,1.3178,138.56,0.846
07/7/2022,1.0159,6.8044,1.4854,1318.25,1.6449,1.3174,138.14,0.8449
06/7/2022,1.0181,6.8195,1.5016,1328.15,1.6558,1.3285,138.39,0.8536
05/7/2022,1.0266,6.8839,1.5098,1343.77,1.6634,1.3383,139.46,0.8585
04/7/2022,1.0421,6.9872,1.5177,1350.23,1.6793,1.341,141.39,0.8604
01/7/2022,1.0428,6.9696,1.5294,1354.25,1.6796,1.3436,140.99,0.8615
30/6/2022,1.0482,7.0039,1.5182,1349.57,1.6791,1.3495,142.26,0.8607
29/6/2022,1.0439,7.0111,1.5179,1359.05,1.6778,1.346,142.61,0.8614
28/6/2022,1.0518,7.0569,1.5227,1358.99,1.6853,1.353,143.22,0.863
27/6/2022,1.0583,7.0975,1.5281,1361.3,1.6789,1.3627,143.35,0.8626
24/6/2022,1.0554,7.0616,1.5203,1360.29,1.6703,1.3607,142.69,0.8601
23/6/2022,1.0523,7.0399,1.5263,1367.97,1.6766,1.3677,141.98,0.8583
22/6/2022,1.0565,7.0941,1.5255,1370.89,1.68,1.3676,143.94,0.8615
21/6/2022,1.0525,7.058,1.5102,1359.54,1.6626,1.3608,143.94,0.8582
20/6/2022,1.0509,7.0439,1.5119,1357.28,1.6588,1.3643,141.97,0.8579
17/6/2022,1.0498,7.0234,1.5131,1355.56,1.6628,1.3673,141.64,0.8588
16/6/2022,1.0547,7.0369,1.4972,1358.83,1.6579,1.3658,139.42,0.8532
15/6/2022,1.0443,6.9851,1.4906,1334.38,1.6599,1.346,139.78,0.8578
14/6/2022,1.0414,7.0188,1.5147,1343.1,1.6757,1.3492,141.09,0.8681
13/6/2022,1.0408,7.0439,1.5028,1343.96,1.6618,1.3424,139.88,0.8574
10/6/2022,1.0515,7.0545,1.4928,1345.2,1.6536,1.3439,141.35,0.8542
09/6/2022,1.0614,7.1299,1.4959,1341.65,1.6611,1.348,142.62,0.8497
08/6/2022,1.0714,7.1716,1.4903,1346.55,1.6617,1.3456,143.85,0.8546
07/6/2022,1.0699,7.1304,1.4796,1342.04,1.649,1.3406,141.93,0.8503
06/6/2022,1.0694,7.1052,1.4868,1341.51,1.6477,1.345,141.05,0.8535
03/6/2022,1.0718,7.131,1.487,1340.5,1.6462,1.3499,140.21,0.858
02/6/2022,1.0745,7.1381,1.4791,1332.85,1.6381,1.3507,139.59,0.8537
01/6/2022,1.0646,7.117,1.4843,1327.69,1.6418,1.3475,138.61,0.8532
31/5/2022,1.0733,7.1499,1.4956,1333.27,1.6475,1.3572,138.1,0.8518
30/5/2022,1.0777,7.1773,1.4978,1330.8,1.6439,1.3638,137.53,0.8519
27/5/2022,1.0727,7.1705,1.4989,1343.01,1.6413,1.3666,136.42,0.8494
26/5/2022,1.0724,7.225,1.5106,1351.25,1.6556,1.3691,136.33,0.8512
25/5/2022,1.068,7.1416,1.5062,1352.53,1.6495,1.3686,135.92,0.8489
24/5/2022,1.0734,7.1366,1.5105,1353.59,1.6605,1.376,136.15,0.8564
23/5/2022,1.0689,7.0988,1.5041,1344.55,1.6512,1.3645,136.7,0.8492
20/5/2022,1.056,7.0603,1.4995,1344.91,1.6484,1.3559,135.03,0.8457
19/5/2022,1.0586,7.1036,1.5018,1336.73,1.6589,1.358,135.27,0.8486
18/5/2022,1.0466,7.0863,1.5044,1334.76,1.6624,1.3491,134.12,0.8477
17/5/2022,1.0547,7.0935,1.5009,1335.78,1.6576,1.3514,136.48,0.8442
16/5/2022,1.0431,7.0594,1.4965,1335.55,1.6533,1.3402,134.71,0.8468
13/5/2022,1.0411,7.0658,1.5002,1330.99,1.6565,1.3449,134.48,0.849
12/5/2022,1.0379,7.0613,1.5138,1339.64,1.6658,1.3539,133.19,0.8505
11/5/2022,1.0511,7.088,1.5152,1344.39,1.6687,1.366,136.63,0.8582
10/5/2022,1.0527,7.0911,1.5172,1343.75,1.6742,1.371,137.32,0.8549
09/5/2022,1.0555,7.0864,1.5193,1345,1.6687,1.3727,137.58,0.8561
06/5/2022,1.0551,7.0559,1.4908,1339.97,1.6465,1.3611,137.67,0.855
05/5/2022,1.054,6.9872,1.4822,1337.74,1.639,1.3527,137.18,0.8525
04/5/2022,1.0621,6.9576,1.4633,1329.23,1.6227,1.354,137.09,0.8403
03/5/2022,1.052,6.9576,1.4823,1325.89,1.6343,1.3509,136.92,0.8418
02/5/2022,1.0504,6.9576,1.4896,1331.14,1.6326,1.3529,136.78,0.8405
29/4/2022,1.0541,6.9576,1.4934,1331.36,1.6325,1.3552,136.9,0.8385
28/4/2022,1.0494,6.9679,1.4789,1335.46,1.6168,1.344,137.33,0.8426
27/4/2022,1.0555,6.9153,1.4813,1336.55,1.612,1.353,135.59,0.8417
26/4/2022,1.0636,6.9854,1.4929,1340.72,1.6203,1.3641,135.32,0.8459
25/4/2022,1.0711,7.0188,1.4921,1338.98,1.6194,1.3642,137.24,0.8408
22/4/2022,1.0794,7.0077,1.4906,1342.89,1.627,1.3724,138.78,0.841
21/4/2022,1.0836,6.9975,1.4694,1346.71,1.6074,1.3632,139.06,0.8317
20/4/2022,1.085,6.9642,1.4563,1338.64,1.5939,1.3564,138.81,0.8303
19/4/2022,1.0786,6.8958,1.4624,1336.96,1.6015,1.3608,139.03,0.8297
18/4/2022,1.078,6.8652,1.4671,1331.57,1.6003,1.3601,136.92,0.8282
15/4/2022,1.0806,6.8929,1.4604,1327.18,1.5983,1.3626,136.63,0.8277
14/4/2022,1.0827,6.8836,1.4597,1332.01,1.5952,1.3639,136.29,0.8281
13/4/2022,1.0885,6.9133,1.4609,1331.49,1.6021,1.3682,136.83,0.8302
12/4/2022,1.0826,6.9103,1.4524,1329.52,1.5801,1.3682,135.73,0.8327
11/4/2022,1.0883,6.931,1.4671,1343.31,1.5944,1.3748,136.43,0.8352
08/4/2022,1.0876,6.916,1.4584,1336.87,1.5868,1.367,135.14,0.834
07/4/2022,1.0878,6.928,1.4542,1329.89,1.5776,1.3694,134.86,0.8319
06/4/2022,1.0893,6.9334,1.4509,1326.32,1.5731,1.3666,134.85,0.834
05/4/2022,1.0903,7.0333,1.4388,1328.23,1.569,1.3614,134.78,0.8335
04/4/2022,1.097,7.0333,1.4548,1331.48,1.5786,1.3699,134.68,0.8368
01/4/2022,1.1053,7.0196,1.4717,1348.17,1.5953,1.3824,135.32,0.8422
31/3/2022,1.1065,7.0327,1.4783,1343.48,1.5955,1.3831,134.68,0.8422
30/3/2022,1.1156,7.0812,1.486,1350.34,1.5988,1.3928,135.92,0.8492
29/3/2022,1.1085,7.0627,1.4766,1338.35,1.5983,1.3849,136.22,0.8465
28/3/2022,1.0978,6.987,1.4663,1343.32,1.5924,1.3744,136.13,0.8386
25/3/2022,1.0981,7.0052,1.4609,1345.26,1.5751,1.3699,134.05,0.8325
24/3/2022,1.0996,7.0024,1.4637,1340.93,1.5786,1.3771,134.56,0.8336
23/3/2022,1.1004,7.0007,1.4672,1340.97,1.5777,1.3821,133.3,0.8329
22/3/2022,1.1027,7.017,1.4765,1339.98,1.5837,1.3862,133.23,0.8314
21/3/2022,1.1014,7.0173,1.4884,1341.01,1.5995,1.3871,131.59,0.8366
18/3/2022,1.1055,7.0113,1.4906,1338.2,1.6005,1.3933,131.66,0.8386
17/3/2022,1.1089,7.0348,1.5035,1341.65,1.6114,1.4005,131.54,0.8434
16/3/2022,1.1032,6.985,1.5134,1351.81,1.6135,1.3988,131.01,0.8392
15/3/2022,1.0951,6.9843,1.5217,1358.6,1.6175,1.3979,129.57,0.8398
14/3/2022,1.0939,6.9786,1.5216,1357.14,1.6213,1.4028,129.28,0.8414
11/3/2022,1.0909,6.9438,1.4966,1349.53,1.6031,1.3909,127.99,0.8369
10/3/2022,1.0983,6.9503,1.493,1349.62,1.6001,1.402,127.61,0.8392
09/3/2022,1.1075,6.9534,1.512,1354.62,1.6195,1.419,128.32,0.8399
08/3/2022,1.0899,6.8753,1.499,1344.42,1.6015,1.404,126.01,0.8315
07/3/2022,1.0852,6.8645,1.4833,1337.12,1.5888,1.3912,125.14,0.8285
04/3/2022,1.0926,6.8907,1.4827,1330.19,1.5922,1.3915,125.49,0.8254
03/3/2022,1.1064,6.9872,1.5095,1333.81,1.6269,1.4032,127.76,0.8284
02/3/2022,1.1121,7.0082,1.5236,1338.03,1.6384,1.4043,128.43,0.8295
01/3/2022,1.1126,7.0276,1.5336,1340.92,1.6465,1.4173,127.83,0.8343
28/2/2022,1.1219,7.075,1.5449,1346.41,1.6561,1.4223,128.98,0.836
25/2/2022,1.1267,7.0988,1.5589,1349.3,1.67,1.4323,130.22,0.8401
24/2/2022,1.1191,7.0441,1.5625,1349.69,1.672,1.4338,129.29,0.8365
23/2/2022,1.1309,7.1464,1.5628,1348.53,1.6693,1.44,130.01,0.8342
22/2/2022,1.1325,7.1652,1.5685,1349.83,1.6819,1.4459,130.31,0.8336
21/2/2022,1.131,7.1749,1.573,1350.05,1.6885,1.4425,129.76,0.8316
18/2/2022,1.1321,7.1915,1.5776,1353.53,1.6886,1.4433,130.17,0.8331
17/2/2022,1.136,7.1981,1.5805,1361.64,1.6978,1.4434,130.56,0.8341
16/2/2022,1.1373,7.2028,1.5804,1360.81,1.7029,1.4424,131.3,0.8368
15/2/2022,1.1356,7.1883,1.5883,1359.04,1.7101,1.4445,131.28,0.8388
14/2/2022,1.1305,7.1824,1.5864,1353.57,1.7085,1.4392,130.62,0.8357
11/2/2022,1.1349,7.2389,1.5896,1361.29,1.7063,1.4451,130.97,0.8369
10/2/2022,1.1427,7.2734,1.5937,1371.05,1.7129,1.4533,132.56,0.8426
09/2/2022,1.1422,7.2738,1.5909,1363.84,1.7081,1.4476,131.99,0.8441
08/2/2022,1.1414,7.257,1.5973,1365.51,1.7163,1.451,131.91,0.8423
07/2/2022,1.1442,7.2735,1.6056,1369.46,1.7246,1.4493,131.68,0.845
04/2/2022,1.1446,7.0864,1.6176,1371.52,1.7293,1.4611,131.9,0.8464
03/2/2022,1.1438,7.0864,1.6022,1371.95,1.7184,1.4503,131.53,0.8412
02/2/2022,1.1303,7.0864,1.5836,1355.63,1.7049,1.4321,129.35,0.8327
01/2/2022,1.1269,7.0864,1.5809,1354.88,1.6975,1.43,129.26,0.8334
31/1/2022,1.1233,7.0864,1.5895,1353.16,1.7084,1.4274,129.34,0.835
28/1/2022,1.1143,7.0824,1.5935,1347.81,1.7047,1.424,128.45,0.8321
27/1/2022,1.1143,7.0925,1.5843,1341.36,1.6928,1.4201,128.55,0.8323
26/1/2022,1.1237,7.1282,1.5797,1345.1,1.6888,1.4235,128.91,0.835
25/1/2022,1.1299,7.13,1.5804,1351.76,1.6897,1.4261,128.67,0.837
24/1/2022,1.1323,7.1562,1.585,1353.77,1.6901,1.4308,129.07,0.8396
21/1/2022,1.134,7.1866,1.5806,1352.31,1.6878,1.4286,128.92,0.8371
20/1/2022,1.131,7.1849,1.5651,1348.63,1.6737,1.4142,129.04,0.8315
19/1/2022,1.1341,7.1915,1.5726,1347.46,1.6712,1.4192,129.67,0.8332
18/1/2022,1.1325,7.2104,1.5757,1350.72,1.6719,1.4166,129.79,0.8328
17/1/2022,1.1407,7.2339,1.5819,1357.42,1.6776,1.4276,130.74,0.8356
14/1/2022,1.1414,7.256,1.5824,1358.35,1.6784,1.4322,130.36,0.8343
13/1/2022,1.1453,7.2803,1.5726,1358.45,1.6696,1.4335,130.78,0.835
12/1/2022,1.1442,7.2558,1.5705,1356.87,1.6706,1.4314,131.14,0.8348
11/1/2022,1.1364,7.2214,1.576,1355.06,1.6751,1.4289,131.08,0.8335
10/1/2022,1.1324,7.2047,1.5787,1356.66,1.6755,1.4359,130.46,0.8339
07/1/2022,1.1359,7.231,1.582,1360.39,1.676,1.4364,131.24,0.8357
06/1/2022,1.1291,7.2139,1.5772,1360.51,1.675,1.4376,130.88,0.8347
05/1/2022,1.1313,7.2111,1.5668,1355.52,1.6658,1.4429,131.36,0.8345
04/1/2022,1.1285,7.2059,1.5586,1351.37,1.6564,1.4341,131.07,0.8341
03/1/2022,1.1294,7.2192,1.5713,1347.37,1.6639,1.4394,130.27,0.8376
31/12/2021,1.1368,7.2192,1.5647,1350.47,1.6628,1.4358,130.87,0.84
