Date,EUR= (BID),EURCNH= (BID),HBEHBEA (TRDPRC_1),HBEHBEAOTC (TRDPRC_1),EURCNY= (BID),
05/2/2018,1.2367,7.804,14.64,,7.811,
06/2/2018,1.2376,7.773,14.9,,7.778,
07/2/2018,1.2262,7.749,14.93,,7.684,
08/2/2018,1.2245,7.793,14.99,,7.744,
09/2/2018,1.2233,7.7242,15.02,,7.685,
12/2/2018,1.2291,7.7755,14.4,,7.7539,
13/2/2018,1.235,7.822,14.15,,7.83,
14/2/2018,1.2448,7.8589,15.29,,7.876,
15/2/2018,1.2505,7.8561,15.29,,7.91,
16/2/2018,1.2404,7.8108,15.29,,7.8968,
19/2/2018,1.2407,7.8236,15.29,,7.868,
20/2/2018,1.2336,7.821,15.29,,7.83,
21/2/2018,1.2282,7.785,15.29,,7.811,
22/2/2018,1.2329,7.81,16.35,,7.84,
23/2/2018,1.2293,7.7777,14.72,,7.792,
26/2/2018,1.2316,7.753,14.3,,7.767,
27/2/2018,1.2231,7.7381,14.84,,7.73,
28/2/2018,1.2193,7.719,14.99,,7.723,
01/3/2018,1.2267,7.785,14.07,,7.757,
02/3/2018,1.2317,7.7932,14.99,,7.8168,
05/3/2018,1.2335,7.813,14.98,,7.823,
06/3/2018,1.2402,7.826,15.09,,7.813,
07/3/2018,1.2412,7.843,14.86,,7.8349,
08/3/2018,1.231,7.809,14.84,,7.8269,
09/3/2018,1.2305,7.7889,15.46,,7.8077,
12/3/2018,1.2332,7.8009,14.95,,7.79,
13/3/2018,1.2389,7.8376,14.8,,7.8351,
14/3/2018,1.2365,7.7988,14.98,,7.8029,
15/3/2018,1.2304,7.7877,14.98,,7.7923,
16/3/2018,1.2287,7.7732,14.98,,7.767,
19/3/2018,1.2333,7.793,14.86,,7.7998,
20/3/2018,1.224,7.752,14.78,,7.7753,
21/3/2018,1.2336,7.7777,15.19,,7.7697,
22/3/2018,1.23,7.7975,15.51,,7.7922,
23/3/2018,1.2351,7.7976,14.95,,7.8006,
26/3/2018,1.2442,7.781,15.24,,7.8065,
27/3/2018,1.2401,7.7742,14.94,,7.7941,
28/3/2018,1.2307,7.7348,15.17,,7.7749,
29/3/2018,1.2301,7.7153,15.11,,7.7296,
30/3/2018,1.2321,7.7178,14.89,,7.7268,
02/4/2018,1.23,7.7107,15.25,,7.724,
03/4/2018,1.2269,7.698,15.48,,7.71,
04/4/2018,1.2277,7.718,15.6,,7.7513,
05/4/2018,1.2238,7.701,15.6,,7.73,
06/4/2018,1.2281,7.749,15.6,,7.73,
09/4/2018,1.2319,7.7655,15.76,,7.7704,
10/4/2018,1.2354,7.754,15.7,,7.7473,
11/4/2018,1.2365,7.757,15.07,,7.7609,
12/4/2018,1.2325,7.7361,15.5,,7.7483,
13/4/2018,1.2329,7.7344,15.74,,7.7315,
16/4/2018,1.2378,7.757,14.72,,7.7588,
17/4/2018,1.237,7.7686,15.45,,7.7525,
18/4/2018,1.2372,7.758,15.47,,7.7659,
19/4/2018,1.2344,7.7487,15.99,,7.7552,
20/4/2018,1.2286,7.7133,15.49,,7.7271,
23/4/2018,1.2207,7.7,15.54,,7.7091,
24/4/2018,1.223,7.7,15.58,,7.7051,
25/4/2018,1.2159,7.689,15.57,,7.7082,
26/4/2018,1.2101,7.6576,15.66,,7.6654,
27/4/2018,1.2128,7.6661,15.53,,7.6624,
30/4/2018,1.2077,7.6264,15.53,,7.66,
01/5/2018,1.1993,7.5993,15.53,,7.66,
02/5/2018,1.195,7.6148,16,,7.6138,
03/5/2018,1.1987,7.604,15.96,,7.5937,
04/5/2018,1.1958,7.5972,15.8,,7.5897,
07/5/2018,1.192,7.5821,15.65,,7.5862,
08/5/2018,1.1862,7.552,15.6,,7.5512,
09/5/2018,1.185,7.5415,15.55,,7.5447,
10/5/2018,1.1913,7.5411,15.58,,7.551,
11/5/2018,1.1942,7.5645,15.64,,7.5626,
14/5/2018,1.1925,7.5576,15.56,,7.5557,
15/5/2018,1.1837,7.5353,15.56,,7.5473,
16/5/2018,1.1807,7.4976,15.57,,7.5218,
17/5/2018,1.1793,7.4976,15.59,,7.5057,
18/5/2018,1.1775,7.4876,15.47,,7.5049,
21/5/2018,1.179,7.4964,15.5,,7.5219,
22/5/2018,1.1778,7.4818,15.49,,7.4972,
23/5/2018,1.1696,7.458,15.55,,7.4715,
24/5/2018,1.1719,7.4699,16.1,,7.4717,
25/5/2018,1.165,7.4426,17.52,,7.4434,
28/5/2018,1.1622,7.4353,16.82,,7.437,
29/5/2018,1.1538,7.412,16.97,,7.4037,
30/5/2018,1.1661,7.4638,17.39,,7.4847,
31/5/2018,1.169,7.4923,17,,7.4941,
01/6/2018,1.166,7.477,16.75,,7.4821,
04/6/2018,1.1698,7.4928,16.94,,7.49,
05/6/2018,1.1717,7.495,16.88,,7.4761,
06/6/2018,1.1773,7.5084,16.57,,7.5149,
07/6/2018,1.1797,7.5388,16.61,,7.5548,
08/6/2018,1.1766,7.5299,16.76,,7.5336,
11/6/2018,1.1782,7.5378,16.57,,7.5557,
12/6/2018,1.1743,7.5225,16.5,,7.5473,
13/6/2018,1.1789,7.5337,16.48,,7.5301,
14/6/2018,1.1567,7.4228,16.5,,7.3999,
15/6/2018,1.1607,7.4708,16.7,,7.47,
18/6/2018,1.1622,7.5011,16.7,,7.4776,
19/6/2018,1.1588,7.5052,16.8,,7.5088,
20/6/2018,1.157,7.5018,16.7,,7.4925,
21/6/2018,1.1601,7.542,16.74,,7.5284,
22/6/2018,1.1655,7.5888,16.71,,7.5795,
25/6/2018,1.1702,7.6551,16.8,,7.6484,
26/6/2018,1.1645,7.666,16.85,,7.6583,
27/6/2018,1.1552,7.645,16.85,,7.643,
28/6/2018,1.1567,7.674,16.85,,7.6614,
29/6/2018,1.1683,7.75,17,,7.7321,
02/7/2018,1.1639,7.783,17.05,,7.7303,
03/7/2018,1.1655,7.77,17.29,,7.7441,
04/7/2018,1.1654,7.742,16.83,,7.7268,
05/7/2018,1.1689,7.782,17.45,,7.7553,
06/7/2018,1.1745,7.82,17.68,,7.7962,
09/7/2018,1.1749,7.7806,18.15,,7.77,
10/7/2018,1.1742,7.8097,18.74,,7.772,
11/7/2018,1.1672,7.8469,19.19,,7.809,
12/7/2018,1.1671,7.8103,19.24,,7.783,
13/7/2018,1.1685,7.844,20.22,,7.8071,
16/7/2018,1.1709,7.8474,19.32,,7.8293,
17/7/2018,1.1659,7.8371,20,,7.815,
18/7/2018,1.1638,7.8494,20.09,,7.8127,
19/7/2018,1.1641,7.9041,20.13,,7.8797,
20/7/2018,1.1718,7.9433,20.06,,7.9337,
23/7/2018,1.169,7.955,20.46,,7.9418,
24/7/2018,1.1684,7.956,20.79,,7.9455,
25/7/2018,1.1728,7.923,21.85,,7.9343,
26/7/2018,1.1641,7.946,22.93,,7.9002,
27/7/2018,1.1656,7.9519,23,,7.9367,
30/7/2018,1.1704,7.9906,24.4,,7.97,
31/7/2018,1.1691,7.954,24.56,,7.968,
01/8/2018,1.1658,7.956,25.38,,7.9633,
02/8/2018,1.1582,7.9694,25.09,,7.9467,
03/8/2018,1.1567,7.9218,25.03,,7.9169,
06/8/2018,1.1553,7.931,25.65,,7.9124,
07/8/2018,1.1597,7.909,27.5,,7.9191,
08/8/2018,1.161,7.922,28.15,,7.9334,
09/8/2018,1.1526,7.8902,29,,7.8599,
10/8/2018,1.141,7.8353,29.7,,7.8104,
13/8/2018,1.1408,7.8663,28.82,,7.8617,
14/8/2018,1.1342,7.825,29.3,,7.8178,
15/8/2018,1.1343,7.88,29.3,,7.8641,
16/8/2018,1.1375,7.8034,29.31,,7.8246,
17/8/2018,1.1437,7.8162,29.35,,7.8618,
20/8/2018,1.1479,7.8459,28.64,,7.8413,
21/8/2018,1.1569,7.9003,27.35,,7.919,
22/8/2018,1.1596,7.9387,27.66,,7.931,
23/8/2018,1.1537,7.9537,27.55,,7.9335,
24/8/2018,1.1621,7.9068,27.58,,7.9237,
27/8/2018,1.1677,7.9317,27.31,,7.9566,
28/8/2018,1.1693,7.9536,26.7,,7.9533,
29/8/2018,1.1706,7.9824,27.18,,7.9823,
30/8/2018,1.167,8.0148,26.85,,7.9833,
31/8/2018,1.1599,7.9402,27.78,,7.9235,
03/9/2018,1.1623,7.9401,27.39,,7.9201,
04/9/2018,1.1581,7.932,27.3,,7.9252,
05/9/2018,1.1629,7.9582,27.35,,7.9384,
06/9/2018,1.1621,7.9553,27.48,,7.9404,
07/9/2018,1.1551,7.935,27.2,,7.9051,
10/9/2018,1.1592,7.964,27.17,,7.9471,
11/9/2018,1.1605,7.9777,27.73,,7.9717,
12/9/2018,1.1624,7.9458,27.08,,7.96,
13/9/2018,1.1688,8.0009,27.43,,7.9954,
14/9/2018,1.1628,7.9978,29.75,,7.9802,
17/9/2018,1.1683,8.025,28.88,,8.0062,
18/9/2018,1.1665,8.004,26.9,,8.0018,
19/9/2018,1.1672,7.9952,27.48,,7.9907,
20/9/2018,1.1775,8.0512,28.48,,8.0606,
21/9/2018,1.1749,8.0455,27.3,,8.059,
24/9/2018,1.1746,8.0673,27.3,,8.059,
25/9/2018,1.1771,8.0813,28,,8.0739,
26/9/2018,1.1738,8.0783,28.34,,8.0714,
27/9/2018,1.1639,8.022,28.04,,8.0176,
28/9/2018,1.1608,7.9795,28.2,,7.9683,
01/10/2018,1.1576,7.9777,28.2,,7.9683,
02/10/2018,1.1546,7.9534,28.2,,7.927,
03/10/2018,1.1476,7.9087,28.2,,7.935,
04/10/2018,1.1513,7.9386,28.2,,7.935,
05/10/2018,1.1523,7.9411,28.2,,7.935,
08/10/2018,1.149,7.95,28.3,,7.9499,
09/10/2018,1.1489,7.9471,28.3,,7.953,
10/10/2018,1.1518,7.9749,28.58,,7.9803,
11/10/2018,1.1593,7.9743,28.29,,7.9846,
12/10/2018,1.1562,8.0015,29.98,,7.9961,
15/10/2018,1.1577,8.0153,28.32,,8.004,
16/10/2018,1.1573,8.0013,28.54,,7.9972,
17/10/2018,1.1499,7.97,28.92,,7.9646,
18/10/2018,1.1452,7.946,28.88,,7.9432,
19/10/2018,1.1513,7.9828,29.41,,7.9775,
22/10/2018,1.1463,7.953,29.34,,7.9613,
23/10/2018,1.1469,7.957,29.35,,7.9564,
24/10/2018,1.1391,7.9103,30.01,,7.9069,
25/10/2018,1.1374,7.912,30.38,,7.9009,
26/10/2018,1.1401,7.9273,32.09,,7.9158,
29/10/2018,1.1371,7.9316,28.88,,7.9155,
30/10/2018,1.1344,7.9054,30.54,,7.9019,
31/10/2018,1.131,7.8883,30.92,,7.888,
01/11/2018,1.1407,7.8906,29.97,,7.8933,
02/11/2018,1.1385,7.8565,29.9,,7.8443,
05/11/2018,1.1406,7.883,28.58,,7.8985,
06/11/2018,1.1426,7.91,28.7,,7.9036,
07/11/2018,1.1424,7.9037,28.74,,7.9017,
08/11/2018,1.1362,7.8869,28.11,,7.8752,
09/11/2018,1.1334,7.8754,27.79,,7.8852,
12/11/2018,1.1217,7.8088,28.25,,7.8077,
13/11/2018,1.1289,7.84,28.69,,7.851,
14/11/2018,1.1308,7.8539,28.93,,7.8591,
15/11/2018,1.1326,7.8474,29.39,,7.8608,
16/11/2018,1.1418,7.9014,29.21,,7.89,
19/11/2018,1.1451,7.9411,29.25,,7.9482,
20/11/2018,1.137,7.8966,28.2,,7.8962,
21/11/2018,1.1383,7.8814,29.75,,7.8818,
22/11/2018,1.1407,7.8993,32.71,,7.9012,
23/11/2018,1.134,7.8739,31.88,,7.8717,
26/11/2018,1.1326,7.8724,30.17,,7.8599,
27/11/2018,1.1288,7.8494,29.77,,7.8477,
28/11/2018,1.1366,7.8864,31.71,,7.9025,
29/11/2018,1.1391,7.9014,29.9,,7.9082,
30/11/2018,1.1315,7.8648,29.58,,7.86,
03/12/2018,1.1352,7.8076,29.44,,7.8113,
04/12/2018,1.1344,7.7702,29.89,,7.7501,
05/12/2018,1.1344,7.7802,30.83,,7.7759,
06/12/2018,1.1374,7.8259,31.32,,7.8285,
07/12/2018,1.1376,7.8345,30.67,,7.8411,
10/12/2018,1.1355,7.8517,29.8,,7.84,
11/12/2018,1.1314,7.8144,31.2,,7.8,
12/12/2018,1.1368,7.8133,29.98,,7.8,
13/12/2018,1.1361,7.8138,29.49,,7.8,
14/12/2018,1.1307,7.8004,29.69,,7.78,
17/12/2018,1.1346,7.8309,29.98,,7.8251,
18/12/2018,1.1361,7.8309,29.79,,7.8315,
19/12/2018,1.1375,7.8557,28.95,,7.8394,
20/12/2018,1.1444,7.8912,29.98,,7.86,
21/12/2018,1.1367,7.8617,28.06,,7.8425,
24/12/2018,1.1399,7.8725,29.97,,7.8621,
25/12/2018,1.1361,7.8575,29.69,,7.8389,
26/12/2018,1.1351,7.827,30.68,,7.8159,
27/12/2018,1.1429,7.8584,29.12,,7.8459,
28/12/2018,1.1436,7.8728,31.28,,7.8663,
31/12/2018,1.1469,7.8775,31.28,,7.86,
01/1/2019,1.1462,7.8776,31.28,,7.86,
02/1/2019,1.1342,7.8016,31.02,,7.7816,
03/1/2019,1.1392,7.8414,29.44,,7.8272,
04/1/2019,1.1393,7.8232,29.98,,7.8276,
07/1/2019,1.1474,7.8541,28.98,,7.8598,
08/1/2019,1.144,7.8419,29.09,,7.8372,
09/1/2019,1.1541,7.8625,28.86,,7.86,
10/1/2019,1.1498,7.8117,29.73,,7.8056,
11/1/2019,1.1467,7.7529,31.11,,7.7485,
14/1/2019,1.1474,7.7542,29.35,,7.7622,
15/1/2019,1.1414,7.7303,29.3,,7.7146,
16/1/2019,1.1397,7.7028,32.02,,7.6932,
17/1/2019,1.1395,7.7159,31.04,,7.71,
18/1/2019,1.1361,7.7294,29.3,,7.71,
21/1/2019,1.1364,7.7292,29.3,,7.7234,
22/1/2019,1.1358,7.7423,28.98,,7.7309,
23/1/2019,1.138,7.7297,30.74,,7.728,
24/1/2019,1.1305,7.6803,28.51,,7.673,
25/1/2019,1.1412,7.7024,30.34,,7.6978,
28/1/2019,1.1433,7.7195,29.49,,7.7054,
29/1/2019,1.143,7.7162,28.65,,7.6935,
30/1/2019,1.1477,7.7046,28.99,,7.7077,
31/1/2019,1.1444,7.6848,29.6,,7.6673,
01/2/2019,1.1454,7.7445,29.19,,7.7216,
04/2/2019,1.1435,7.7565,29.19,,7.73,
05/2/2019,1.1412,7.7159,29.19,,7.68,
06/2/2019,1.136,7.7034,29.19,,7.66,
07/2/2019,1.134,7.6925,29.19,,7.66,
08/2/2019,1.1328,7.6819,29.19,,7.64,
11/2/2019,1.1275,7.667,30.99,,7.6558,
12/2/2019,1.1324,7.6709,28.8,,7.6706,
13/2/2019,1.1265,7.6367,28.8,,7.6129,
14/2/2019,1.1299,7.6595,28.5,,7.65,
15/2/2019,1.1293,7.6482,28.97,,7.61,
18/2/2019,1.1308,7.6617,28.74,,7.64,
19/2/2019,1.134,7.65,28.71,,7.64,
20/2/2019,1.1335,7.6191,31.47,,7.62,
21/2/2019,1.1334,7.6215,28.4,,7.61,
22/2/2019,1.1341,7.6027,28.65,,7.6038,
25/2/2019,1.1358,7.5896,28.44,,7.5949,
26/2/2019,1.1385,7.6151,28.04,,7.6277,
27/2/2019,1.1369,7.5982,28.83,,7.5992,
28/2/2019,1.137,7.622,28.89,,7.6112,
01/3/2019,1.1374,7.6358,28.5,,7.6193,
04/3/2019,1.1337,7.6052,28.26,,7.6022,
05/3/2019,1.1306,7.5818,29.9,,7.5825,
06/3/2019,1.1305,7.5958,28.76,,7.5869,
07/3/2019,1.1192,7.5381,28.79,,7.5127,
08/3/2019,1.1238,7.5611,29.31,,7.5467,
11/3/2019,1.1247,7.5695,28.55,,7.5608,
12/3/2019,1.1286,7.5697,28.87,,7.5688,
13/3/2019,1.1325,7.5906,27.81,,7.595,
14/3/2019,1.1302,7.598,28.79,,7.5986,
15/3/2019,1.1325,7.6028,28.5,,7.5963,
18/3/2019,1.1336,7.6186,28.53,,7.6115,
19/3/2019,1.1349,7.6253,28.52,,7.6159,
20/3/2019,1.1411,7.6323,28.61,,7.6412,
21/3/2019,1.1373,7.6292,28.6,,7.6151,
22/3/2019,1.1313,7.5991,28.7,,7.5954,
25/3/2019,1.1311,7.5988,28.39,,7.58,
26/3/2019,1.1264,7.5747,28.45,,7.58,
27/3/2019,1.1247,7.5779,28.56,,7.57,
28/3/2019,1.122,7.5632,28.46,,7.5622,
29/3/2019,1.1217,7.5419,28.29,,7.5273,
01/4/2019,1.1212,7.5331,28.99,,7.5241,
02/4/2019,1.1202,7.536,28.55,,7.5337,
03/4/2019,1.1234,7.5433,28.51,,7.5364,
04/4/2019,1.122,7.5367,28.64,,7.5361,
05/4/2019,1.1214,7.5283,28.64,,7.5402,
08/4/2019,1.1259,7.5654,28.07,,7.566,
09/4/2019,1.1261,7.567,27.61,,7.5574,
10/4/2019,1.1273,7.5732,27.54,,7.5695,
11/4/2019,1.125,7.5709,28.5,,7.5593,
12/4/2019,1.13,7.5803,31.33,,7.5774,
15/4/2019,1.1307,7.5809,28.58,,7.5805,
16/4/2019,1.128,7.5744,29.38,,7.5696,
17/4/2019,1.1294,7.5429,29.48,,7.5543,
18/4/2019,1.1229,7.5321,30.96,,7.5366,
19/4/2019,1.1246,7.5388,28.5,,7.5391,
22/4/2019,1.1255,7.5558,28.73,,7.5541,
23/4/2019,1.1225,7.5527,29.64,,7.548,
24/4/2019,1.1152,7.5121,29,,7.4956,
25/4/2019,1.113,7.5134,28.38,,7.5063,
26/4/2019,1.1148,7.5162,29.7,,7.5053,
29/4/2019,1.1185,7.5394,29.9,,7.5311,
30/4/2019,1.1215,7.5572,30.49,,7.5405,
01/5/2019,1.1194,7.5409,30.49,,7.55,
02/5/2019,1.1176,7.536,30.49,,7.53,
03/5/2019,1.12,7.5478,30.49,,7.52,
06/5/2019,1.1197,7.5842,32.88,,7.5701,
07/5/2019,1.119,7.602,32.99,,7.5825,
08/5/2019,1.1191,7.6207,32.98,,7.58,
09/5/2019,1.122,7.6681,32.99,,7.6529,
10/5/2019,1.1233,7.6867,33.95,,7.6628,
13/5/2019,1.1223,7.7565,32.59,,7.68,
14/5/2019,1.1203,7.7353,32.99,,7.67,
15/5/2019,1.12,7.7354,35.84,,7.699,
16/5/2019,1.1172,7.7424,35.82,,7.6884,
17/5/2019,1.1156,7.7527,34.67,,7.7166,
20/5/2019,1.117,7.7485,35.45,,7.7184,
21/5/2019,1.1158,7.7373,35.63,,7.69,
22/5/2019,1.1152,7.731,35.71,,7.6984,
23/5/2019,1.118,7.7439,36.94,,7.69,
24/5/2019,1.1202,7.7479,36.88,,7.71,
27/5/2019,1.1196,7.7348,38.66,,7.7156,
28/5/2019,1.116,7.7234,40.88,,7.69,
29/5/2019,1.1129,7.7154,44.9,,7.68,
30/5/2019,1.113,7.71,46.9,,7.68,
31/5/2019,1.1167,7.7465,51.59,,7.68,
03/6/2019,1.124,7.7802,52.43,,7.72,
04/6/2019,1.1251,7.7924,53.85,,7.74,
05/6/2019,1.1219,7.7755,50.72,,7.75,
06/6/2019,1.1274,7.8088,45.65,,7.7999,
07/6/2019,1.1331,7.8692,45.65,,7.81,
10/6/2019,1.1312,7.8547,41.09,,7.8374,
11/6/2019,1.1329,7.8448,36.98,,7.79,
12/6/2019,1.1287,7.8221,33.78,,7.79,
13/6/2019,1.1275,7.8138,30.55,,7.8002,
14/6/2019,1.1207,7.7667,28.65,,7.73,
17/6/2019,1.1217,7.7753,31.19,,7.74,
18/6/2019,1.1191,7.7262,34.31,,7.69,
19/6/2019,1.1224,7.7421,37.74,,7.743,
20/6/2019,1.1291,7.7491,34.79,,7.72,
21/6/2019,1.1366,7.8037,36.54,,7.75,
24/6/2019,1.1396,7.8373,36.99,,7.8,
25/6/2019,1.1365,7.8252,36.96,,7.81,
26/6/2019,1.1368,7.8308,37.62,,7.82,
27/6/2019,1.1368,7.8108,36.73,,7.81,
28/6/2019,1.1368,7.8135,38.48,,7.8,
01/7/2019,1.1285,7.739,37.76,,7.75,
02/7/2019,1.1283,7.7721,38.23,,7.76,
03/7/2019,1.1277,7.7655,39.42,,7.7586,
04/7/2019,1.1284,7.7571,39.01,,7.7498,
05/7/2019,1.1224,7.7401,39.1,,7.72,
08/7/2019,1.1214,7.7258,38.55,,7.71,
09/7/2019,1.1206,7.729,40.85,,7.72,
10/7/2019,1.1249,7.7337,40.65,,7.73,
11/7/2019,1.1252,7.739,40.81,,7.73,
12/7/2019,1.1269,7.7531,39.53,,7.73,
15/7/2019,1.1257,7.7381,39.74,,7.7373,
16/7/2019,1.1209,7.715,39.67,,7.7,
17/7/2019,1.1223,7.7206,39.43,,7.71,
18/7/2019,1.1275,7.7499,39.16,,7.71,
19/7/2019,1.122,7.7238,39.29,,7.71,
22/7/2019,1.1208,7.7172,39.25,,7.71,
23/7/2019,1.1151,7.6782,38.65,,7.67,
24/7/2019,1.1139,7.6619,38.9,,7.65,
25/7/2019,1.1145,7.6607,39.26,,7.6653,
26/7/2019,1.1125,7.6536,38.9,,7.65,
29/7/2019,1.1144,7.682,38.91,,7.67,
30/7/2019,1.1153,7.6857,38.7,,7.67,
31/7/2019,1.1074,7.6548,40.66,,7.65,
01/8/2019,1.1083,7.7097,38.6,,7.62,
02/8/2019,1.1107,7.75,38.07,,7.66,
05/8/2019,1.1202,7.9501,38.08,,7.885,
06/8/2019,1.1198,7.8987,37.52,,7.83,
07/8/2019,1.1197,7.933,38,,7.9231,
08/8/2019,1.1178,7.9051,37.98,,7.8939,
09/8/2019,1.1198,7.9499,37.84,,7.89,
12/8/2019,1.1212,7.9656,36.25,,7.9174,
13/8/2019,1.1169,7.8375,35.27,,7.81,
14/8/2019,1.1138,7.859,33.29,,7.82,
15/8/2019,1.1106,7.8306,33.53,,7.8,
16/8/2019,1.1089,7.8108,32.61,,7.78,
19/8/2019,1.1076,7.8332,33.51,,7.81,
20/8/2019,1.1099,7.849,33.55,,7.8262,
21/8/2019,1.1083,7.836,35.17,,7.82,
22/8/2019,1.1078,7.8552,36.48,,7.82,
23/8/2019,1.1144,7.9522,36.33,,7.9,
26/8/2019,1.11,7.9585,35.17,,7.9429,
27/8/2019,1.109,7.9472,35.29,,7.9422,
28/8/2019,1.1077,7.9445,34.94,,7.9397,
29/8/2019,1.1055,7.8986,34.57,,7.8976,
30/8/2019,1.0989,7.8619,34.57,,7.8705,
02/9/2019,1.0966,7.8907,34.93,,7.86,
03/9/2019,1.0972,7.8767,34.78,,7.8659,
04/9/2019,1.1033,7.885,34.89,,7.8742,
05/9/2019,1.1033,7.8769,34.29,,7.8935,
06/9/2019,1.1027,7.8361,33.31,,7.8602,
09/9/2019,1.1046,7.8633,33.89,,7.872,
10/9/2019,1.1043,7.8538,33.5,,7.8542,
11/9/2019,1.1009,7.8261,32.65,,7.8207,
12/9/2019,1.1061,7.8214,32.99,,7.814,
13/9/2019,1.1073,7.8026,32.99,,7.814,
16/9/2019,1.1,7.7691,32.98,,7.7691,
17/9/2019,1.1071,7.8457,32.95,,7.8374,
18/9/2019,1.1029,7.8112,32.37,,7.8361,
19/9/2019,1.104,7.8425,32.65,,7.8379,
20/9/2019,1.1017,7.8507,32.08,,7.7985,
23/9/2019,1.0991,7.8164,32.6,,7.8244,
24/9/2019,1.1018,7.8312,32.88,,7.8263,
25/9/2019,1.0941,7.7987,32.97,,7.8074,
26/9/2019,1.0921,7.7804,32.95,,7.7931,
27/9/2019,1.0938,7.8113,32.85,,7.7935,
30/9/2019,1.0898,7.7865,32.61,,7.789,
01/10/2019,1.093,7.8167,32.61,,7.789,
02/10/2019,1.0958,7.8369,32.61,,7.789,
03/10/2019,1.0964,7.8173,32.61,,7.789,
04/10/2019,1.0976,7.8082,32.61,,7.789,
07/10/2019,1.097,7.8265,32.61,,7.789,
08/10/2019,1.0954,7.8487,33.42,,7.8206,
09/10/2019,1.0969,7.8329,32.13,,7.8295,
10/10/2019,1.1004,7.818,32.43,,7.8294,
11/10/2019,1.104,7.8181,32.12,,7.8287,
14/10/2019,1.1028,7.7964,32.95,,7.7861,
15/10/2019,1.1031,7.8158,32.78,,7.8109,
16/10/2019,1.107,7.8613,32.98,,7.8437,
17/10/2019,1.1122,7.8781,32.96,,7.8672,
18/10/2019,1.1169,7.8869,33.22,,7.8865,
21/10/2019,1.1148,7.8823,32.98,,7.8811,
22/10/2019,1.1124,7.8727,32.3,,7.8829,
23/10/2019,1.1129,7.8578,32.45,,7.8566,
24/10/2019,1.1104,7.8531,32.45,,7.8393,
25/10/2019,1.1078,7.8119,32.2,,7.831,
28/10/2019,1.1098,7.8411,31.04,,7.8333,
29/10/2019,1.111,7.8497,30.5,,7.8471,
30/10/2019,1.1148,7.8586,30.07,,7.8427,
31/10/2019,1.115,7.8584,30.06,,7.8381,
01/11/2019,1.1165,7.8634,30.95,,7.8563,
04/11/2019,1.1126,7.8258,30.6,,7.8346,
05/11/2019,1.1074,7.7563,29.6,,7.7555,
06/11/2019,1.1065,7.7624,28.69,,7.7502,
07/11/2019,1.1049,7.701,29.64,,7.7085,
08/11/2019,1.1016,7.699,28.99,,7.7064,
11/11/2019,1.1032,7.7309,28.16,,7.7299,
12/11/2019,1.1007,7.7327,28.87,,7.7128,
13/11/2019,1.1006,7.7375,30.79,,7.726,
14/11/2019,1.1021,7.7363,29.86,,7.7173,
15/11/2019,1.105,7.7423,28.1,,7.7414,
18/11/2019,1.107,7.7768,28.59,,7.7741,
19/11/2019,1.1078,7.7847,27.52,,7.7803,
20/11/2019,1.1072,7.7968,25.06,,7.788,
21/11/2019,1.1057,7.7769,25.76,,7.773,
22/11/2019,1.1022,7.763,25.57,,7.7713,
25/11/2019,1.1013,7.7456,25.3,,7.75,
26/11/2019,1.1018,7.7298,25.3,,7.7434,
27/11/2019,1.0998,7.7171,25.15,,7.7294,
28/11/2019,1.1007,7.7413,24.95,,7.7374,
29/11/2019,1.1015,7.7484,24.74,,7.7396,
02/12/2019,1.1077,7.8035,25.16,,7.7924,
03/12/2019,1.1081,7.8341,25.21,,7.8206,
04/12/2019,1.1076,7.8128,25.02,,7.8135,
05/12/2019,1.1102,7.8184,25.17,,7.8086,
06/12/2019,1.1057,7.768,25.21,,7.775,
09/12/2019,1.1062,7.7854,25.3,,7.7907,
10/12/2019,1.1092,7.7954,26.33,,7.79,
11/12/2019,1.1128,7.8211,27.14,,7.8034,
12/12/2019,1.1128,7.7292,27.22,,7.7764,
13/12/2019,1.1119,7.782,27.29,,7.7942,
16/12/2019,1.1142,7.7913,27.3,,7.7902,
17/12/2019,1.1149,7.8034,27.33,,7.802,
18/12/2019,1.1111,7.7837,27.18,,7.7887,
19/12/2019,1.112,7.7839,26.8,,7.7869,
20/12/2019,1.1078,7.7561,27.09,,7.7619,
23/12/2019,1.1086,7.7698,27,,7.7728,
24/12/2019,1.1087,7.766,27.11,,7.7647,
25/12/2019,1.109,7.7612,27,,7.7506,
26/12/2019,1.1096,7.7592,26.71,,7.7611,
27/12/2019,1.1175,7.8148,26.98,,7.8141,
30/12/2019,1.1197,7.8209,27.86,,7.8215,
31/12/2019,1.121,7.8079,26.66,,7.8116,
01/1/2020,1.121,7.8113,26.66,,7.8116,
02/1/2020,1.117,7.7746,27.96,,7.7777,
03/1/2020,1.1158,7.7707,26.93,,7.7707,
06/1/2020,1.1193,7.8026,28.8,,7.8018,
07/1/2020,1.1151,7.7421,27.03,,7.7334,
08/1/2020,1.1103,7.7036,28.13,,7.7221,
09/1/2020,1.1105,7.6907,27.88,,7.6948,
10/1/2020,1.112,7.6896,27.84,,7.6835,
13/1/2020,1.1133,7.6614,27.46,,7.6692,
14/1/2020,1.1127,7.6671,27.85,,7.6501,
15/1/2020,1.1149,7.6845,27.44,,7.6813,
16/1/2020,1.1135,7.6558,29.29,,7.6572,
17/1/2020,1.1088,7.6147,27.49,,7.6062,
